NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Name
0.44,0.02,0.0,0.04,0.49,81.0,65.0,7.6,38.0,Tony Hawk's Project 8
0.33,0.12,0.0,0.04,0.49,71.0,21.0,7.5,24.0,Babysitting Mama
0.27,0.1,0.07,0.05,0.49,58.0,34.0,7.2,46.0,Bleach: Soul Resurreccion
0.41,0.01,0.0,0.07,0.49,69.0,42.0,7.9,42.0,The Matrix: Path of Neo
0.13,0.02,0.32,0.02,0.49,66.0,13.0,7.6,28.0,Dragon Ball Z: Supersonic Warriors 2
0.24,0.14,0.07,0.03,0.49,59.0,34.0,6.5,144.0,Sonic Lost World
0.38,0.1,0.0,0.01,0.49,64.0,25.0,6.9,20.0,WWE Wrestlemania X8
0.43,0.03,0.0,0.04,0.49,57.0,37.0,5.3,54.0,Boogie
0.46,0.0,0.0,0.04,0.49,71.0,21.0,7.5,24.0,The Price is Right
0.35,0.13,0.0,0.01,0.49,49.0,5.0,7.5,24.0,Power Rangers: Dino Thunder
0.34,0.13,0.0,0.02,0.49,61.0,55.0,7.2,20.0,GoldenEye: Rogue Agent
0.27,0.03,0.17,0.03,0.49,78.0,36.0,8.7,180.0,Fire Emblem: Radiant Dawn
0.35,0.13,0.0,0.01,0.49,85.0,16.0,7.7,22.0,The Sims
0.2,0.21,0.0,0.08,0.49,81.0,29.0,7.7,111.0,Plants vs. Zombies: Garden Warfare 2
0.12,0.1,0.24,0.03,0.49,77.0,38.0,8.3,53.0,Grandia III
0.3,0.12,0.03,0.04,0.49,78.0,71.0,6.2,82.0,Ace Combat: Assault Horizon
0.0,0.0,0.49,0.0,0.49,71.0,21.0,7.5,24.0,Mobile Suit Gundam Seed Destiny: Rengou vs. Z.A.F.T. II Plus
0.0,0.0,0.49,0.0,0.49,71.0,21.0,7.5,24.0,Mario & Wario
0.37,0.11,0.0,0.02,0.49,76.0,41.0,8.4,46.0,Scarface: The World is Yours
0.16,0.16,0.13,0.03,0.49,65.0,69.0,6.4,110.0,Resident Evil: The Mercenaries 3D
0.16,0.3,0.0,0.03,0.49,71.0,21.0,7.5,24.0,FIFA Soccer 64
0.29,0.15,0.0,0.05,0.49,71.0,21.0,7.5,24.0,Dreamworks Madagascar Kartz
0.42,0.03,0.0,0.04,0.49,61.0,12.0,5.0,8.0,Star Wars Battlefront: Elite Squadron
0.36,0.04,0.04,0.04,0.49,71.0,21.0,7.5,24.0,Epic Mickey: Power of Illusion
0.2,0.22,0.01,0.05,0.49,71.0,21.0,7.5,24.0,Kane & Lynch 2: Dog Days
0.0,0.0,0.49,0.0,0.49,71.0,21.0,7.5,24.0,J-League Pro Soccer Club wo Tsukurou! 2
0.45,0.0,0.0,0.04,0.49,56.0,7.0,7.3,4.0,SpongeBob SquarePants: Creature from the Krusty Krab
0.24,0.19,0.0,0.06,0.49,71.0,21.0,7.2,10.0,Backyard Baseball
0.0,0.15,0.0,0.33,0.49,71.0,21.0,7.5,24.0,WipEout Pulse
0.28,0.16,0.0,0.04,0.49,71.0,21.0,4.6,77.0,Middle-Earth: Shadow of Mordor
0.24,0.19,0.0,0.06,0.49,71.0,21.0,6.6,10.0,Barbie Horse Adventures: Wild Horse Rescue
0.18,0.12,0.16,0.03,0.49,76.0,22.0,7.7,19.0,Pokemon Art Academy 
0.0,0.0,0.49,0.0,0.49,71.0,21.0,7.5,24.0,Taiko no Tatsujin: Appare Sandaime
0.0,0.0,0.46,0.03,0.49,71.0,21.0,7.5,24.0,One Piece: Grand Battle!
0.08,0.3,0.01,0.09,0.49,71.0,21.0,7.5,24.0,Sonic & All-Stars Racing Transformed
0.2,0.23,0.0,0.06,0.49,72.0,26.0,6.4,516.0,Medal of Honor
0.27,0.16,0.02,0.04,0.49,43.0,37.0,4.4,24.0,Asphalt 3D
0.25,0.01,0.0,0.22,0.49,71.0,21.0,7.5,24.0,"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)"
0.36,0.09,0.02,0.01,0.49,69.0,20.0,7.5,21.0,Crazy Taxi
0.24,0.18,0.03,0.05,0.49,72.0,50.0,7.6,41.0,Dragon Ball Z: Burst Limit
0.24,0.19,0.0,0.06,0.49,57.0,30.0,6.4,8.0,Spy Hunter 2
0.36,0.11,0.0,0.02,0.49,66.0,7.0,7.5,24.0,Pac-Man World 2
0.27,0.18,0.0,0.03,0.49,71.0,21.0,7.5,24.0,Die Hard Trilogy 2: Viva Las Vegas
0.0,0.0,0.49,0.0,0.49,71.0,21.0,7.5,24.0,Momotarou Dentetsu X: Kyuushuu-hen mo Arubai
0.0,0.45,0.0,0.03,0.49,36.0,7.0,3.6,16.0,Sniper: Art of Victory
0.07,0.05,0.35,0.02,0.49,72.0,37.0,7.7,38.0,Tales of Legendia
0.0,0.0,0.49,0.0,0.49,71.0,21.0,7.5,24.0,SimCity 2000
0.12,0.31,0.0,0.06,0.49,84.0,5.0,6.1,31.0,FIFA Soccer 09
0.31,0.09,0.05,0.03,0.49,58.0,55.0,6.3,29.0,Steel Diver
0.17,0.1,0.18,0.03,0.49,81.0,70.0,7.4,103.0,Bravely Second: End Layer
0.14,0.3,0.0,0.05,0.48,58.0,53.0,5.7,162.0,Alone in the Dark
0.0,0.47,0.0,0.02,0.48,71.0,21.0,7.5,24.0,Football Manager Handheld 2009
0.06,0.07,0.34,0.01,0.48,71.0,21.0,7.5,24.0,Puzzle & Dragons Z + Super Mario Bros. Edition
0.4,0.02,0.0,0.07,0.48,56.0,18.0,6.1,9.0,Shrek the Third
0.35,0.13,0.0,0.01,0.48,71.0,21.0,7.5,24.0,Madagascar: Operation Penguin
0.35,0.13,0.0,0.01,0.48,62.0,4.0,7.8,8.0,Need for Speed: Porsche Unleashed
0.0,0.0,0.45,0.03,0.48,71.0,21.0,7.5,24.0,Yu-Gi-Oh! Forbidden Memories (JP sales)
0.01,0.45,0.0,0.03,0.48,85.0,34.0,5.8,1345.0,Far Cry 2
0.36,0.11,0.0,0.02,0.48,78.0,44.0,6.5,11.0,NFL Street 2
0.45,0.03,0.0,0.01,0.48,71.0,21.0,7.5,24.0,Millipede
0.0,0.0,0.48,0.0,0.48,71.0,21.0,7.5,24.0,The Legend of the Mystical Ninja
0.28,0.16,0.0,0.04,0.48,71.0,21.0,7.5,24.0,Mad Max (2015)
0.24,0.14,0.0,0.1,0.48,79.0,50.0,8.6,31.0,Rock Band Unplugged
0.45,0.0,0.0,0.03,0.48,71.0,21.0,7.5,24.0,Ultimate I Spy
0.24,0.18,0.0,0.06,0.48,71.0,21.0,7.5,24.0,Jeopardy!
0.4,0.02,0.0,0.07,0.48,71.0,21.0,7.5,24.0,Destroy All Humans! 2
0.25,0.19,0.0,0.04,0.48,87.0,13.0,5.6,65.0,Skylanders: SuperChargers
0.27,0.18,0.0,0.03,0.48,71.0,21.0,7.5,24.0,ECW Hardcore Revolution
0.27,0.17,0.0,0.05,0.48,55.0,21.0,5.5,20.0,You're in the Movies
0.28,0.15,0.0,0.05,0.48,71.0,21.0,7.5,24.0,Cars 2
0.43,0.01,0.0,0.04,0.48,73.0,41.0,8.1,21.0,Scene It? Lights Camera Action
0.21,0.19,0.0,0.08,0.48,77.0,74.0,7.7,155.0,MotorStorm: Apocalypse
0.22,0.2,0.01,0.05,0.48,72.0,71.0,7.5,147.0,Dark Sector
0.27,0.18,0.0,0.03,0.48,71.0,21.0,7.5,24.0,Wu-Tang: Shaolin Style
0.44,0.0,0.0,0.04,0.48,80.0,44.0,7.9,21.0,Tiger Woods PGA Tour 07
0.29,0.15,0.0,0.04,0.48,80.0,64.0,8.1,79.0,Plants vs. Zombies: Garden Warfare 2
0.15,0.13,0.17,0.03,0.48,78.0,73.0,8.2,76.0,Mario Golf: World Tour
0.24,0.18,0.0,0.06,0.48,81.0,26.0,8.2,19.0,Secret Weapons Over Normandy
0.25,0.06,0.11,0.06,0.48,71.0,21.0,7.5,24.0,Harvest Moon 64
0.44,0.04,0.0,0.0,0.48,71.0,21.0,7.5,24.0,All-Star Baseball 99
0.4,0.02,0.0,0.07,0.48,71.0,21.0,7.5,24.0,NCAA Football 09
0.24,0.18,0.0,0.06,0.48,71.0,21.0,5.0,4.0,Bratz: The Movie
0.42,0.02,0.0,0.04,0.48,73.0,8.0,5.9,10.0,Crash of the Titans
0.16,0.13,0.14,0.06,0.48,71.0,21.0,7.1,62.0,Dragon Ball: XenoVerse
0.44,0.01,0.0,0.04,0.48,71.0,21.0,7.5,24.0,Rayman Raving Rabbids: TV Party
0.31,0.12,0.02,0.04,0.48,70.0,64.0,7.0,260.0,Lollipop Chainsaw
0.24,0.19,0.0,0.05,0.48,71.0,21.0,7.5,24.0,"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)"
0.27,0.18,0.0,0.03,0.48,71.0,21.0,7.5,24.0,Vigilante 8: 2nd Offense
0.2,0.21,0.0,0.07,0.48,72.0,54.0,8.1,118.0,The Saboteur
0.3,0.14,0.0,0.04,0.48,82.0,46.0,7.8,358.0,Metal Gear Rising: Revengeance
0.22,0.1,0.11,0.05,0.48,71.0,21.0,7.5,24.0,Atelier Rorona: Alchemist of Arland
0.23,0.18,0.0,0.06,0.48,82.0,11.0,7.9,17.0,Theme Park Roller Coaster
0.44,0.0,0.0,0.03,0.48,71.0,21.0,7.6,5.0,Bass Pro Shops: The Strike
0.41,0.02,0.02,0.03,0.48,71.0,21.0,7.5,24.0,Bakugan Battle Brawlers: Defenders of the Core
0.27,0.18,0.0,0.03,0.48,71.0,21.0,7.5,24.0,NFL Xtreme 2
0.44,0.0,0.0,0.04,0.48,71.0,21.0,7.5,24.0,Major League Baseball 2K13
0.0,0.47,0.0,0.0,0.48,71.0,21.0,7.5,24.0,Scrabble 2007 Edition
0.38,0.05,0.0,0.05,0.48,80.0,18.0,6.0,81.0,NHL 16
0.34,0.13,0.0,0.01,0.48,50.0,5.0,5.3,6.0,Midnight Club: Street Racing
0.35,0.11,0.0,0.02,0.48,81.0,30.0,5.1,11.0,Tiger Woods PGA Tour 06
0.25,0.03,0.17,0.02,0.48,68.0,42.0,7.5,24.0,Fortune Street
0.19,0.27,0.01,0.0,0.48,72.0,49.0,6.6,33.0,FIFA World Cup Germany 2006
0.19,0.05,0.0,0.24,0.48,71.0,21.0,7.5,24.0,Up
0.45,0.03,0.0,0.0,0.48,71.0,21.0,7.5,24.0,Grand Prix
0.08,0.35,0.0,0.05,0.48,71.0,21.0,7.5,24.0,Jake Power: Fireman
0.23,0.18,0.0,0.06,0.48,80.0,10.0,9.1,10.0,World of Outlaws: Sprint Cars 2002
0.16,0.01,0.29,0.01,0.48,65.0,34.0,6.0,21.0,Children of Mana
0.0,0.48,0.0,0.0,0.48,43.0,17.0,4.1,176.0,Sonic the Hedgehog
0.14,0.11,0.19,0.04,0.47,72.0,18.0,6.3,9.0,Fantavision
0.45,0.02,0.0,0.01,0.47,71.0,21.0,7.5,24.0,Double Dragon
0.24,0.16,0.04,0.03,0.47,71.0,21.0,7.5,24.0,Alien Trilogy
0.45,0.02,0.0,0.0,0.47,71.0,21.0,7.5,24.0,NBA Live 99
0.44,0.03,0.0,0.0,0.47,71.0,21.0,7.5,24.0,Karate
0.23,0.18,0.0,0.06,0.47,61.0,19.0,8.7,13.0,X-Men: Next Dimension
0.43,0.01,0.0,0.03,0.47,71.0,21.0,7.5,24.0,Go Diego Go! Great Dinosaur Rescue
0.39,0.02,0.0,0.06,0.47,71.0,21.0,7.5,24.0,The Godfather (JP sales)
0.14,0.01,0.31,0.02,0.47,60.0,29.0,6.9,16.0,Dynasty Warriors Gundam
0.28,0.15,0.0,0.04,0.47,67.0,30.0,6.5,132.0,Doom 3 BFG Edition
0.25,0.17,0.0,0.04,0.47,78.0,24.0,7.5,24.0,Alice in Wonderland
0.42,0.02,0.0,0.04,0.47,53.0,39.0,5.3,29.0,Spider-Man 3
0.0,0.0,0.47,0.0,0.47,71.0,21.0,7.5,24.0,Super Puyo Puyo 2
0.38,0.04,0.0,0.05,0.47,79.0,27.0,6.4,54.0,Rock Band 4
0.26,0.18,0.0,0.03,0.47,71.0,21.0,7.5,24.0,Gauntlet Legends
0.2,0.23,0.0,0.05,0.47,62.0,66.0,7.1,63.0,James Bond 007: Blood Stone
0.26,0.18,0.0,0.03,0.47,71.0,21.0,7.5,24.0,WipEout
0.31,0.1,0.03,0.04,0.47,83.0,45.0,4.4,177.0,Street Fighter X Tekken
0.23,0.16,0.01,0.07,0.47,72.0,47.0,7.6,70.0,Dark Sector
0.23,0.18,0.0,0.06,0.47,90.0,59.0,8.8,328.0,ICO
0.08,0.36,0.0,0.03,0.47,87.0,49.0,5.9,1154.0,World of Warcraft: Warlords of Draenor
0.06,0.39,0.0,0.01,0.47,37.0,5.0,6.3,4.0,Ford Racing Off Road
0.35,0.08,0.0,0.04,0.47,71.0,21.0,7.5,24.0,Cars: Race-O-Rama
0.0,0.0,0.47,0.0,0.47,71.0,21.0,7.5,24.0,Dragon Quest 25 Shuunen Kinin: Famicom & Super Famicom Dragon Quest I-II-III
0.25,0.17,0.01,0.05,0.47,82.0,47.0,7.6,95.0,Unreal Tournament III
0.17,0.27,0.0,0.04,0.47,69.0,28.0,6.2,49.0,FIFA Soccer 13
0.05,0.04,0.38,0.01,0.47,75.0,15.0,8.0,10.0,Victorious Boxers: Ippo's Road to Glory
0.0,0.0,0.46,0.01,0.47,71.0,21.0,7.5,24.0,Densetsu no Stafi
0.04,0.03,0.39,0.01,0.47,84.0,45.0,9.0,59.0,Valkyrie Profile 2: Silmeria
0.41,0.03,0.0,0.04,0.47,82.0,16.0,8.8,36.0,Pinball Hall of Fame: The Williams Collection
0.23,0.18,0.0,0.06,0.47,54.0,7.0,7.1,16.0,Hot Wheels Velocity X
0.19,0.23,0.0,0.05,0.47,68.0,22.0,7.4,5.0,MySims Racing
0.0,0.0,0.47,0.0,0.47,34.0,4.0,7.5,24.0,Clash of Elementalists
0.19,0.2,0.01,0.08,0.47,79.0,48.0,7.9,98.0,F.E.A.R. 2: Project Origin
0.41,0.02,0.0,0.04,0.47,65.0,15.0,7.3,4.0,The Sims 2: Pets
0.23,0.18,0.0,0.06,0.47,58.0,31.0,8.0,10.0,L.A. Rush
0.0,0.0,0.44,0.03,0.47,71.0,21.0,7.5,24.0,Momotarou Dentetsu V
0.38,0.08,0.0,0.01,0.47,71.0,21.0,7.5,24.0,Doom 64
0.27,0.06,0.08,0.05,0.47,71.0,21.0,7.5,24.0,Bomberman Hero
0.28,0.17,0.0,0.01,0.47,71.0,21.0,7.5,24.0,Automobili Lamborghini
0.38,0.08,0.0,0.01,0.47,71.0,21.0,7.5,24.0,Quest 64
0.22,0.2,0.0,0.05,0.47,60.0,42.0,6.5,23.0,Crash: Mind Over Mutant
0.16,0.25,0.01,0.05,0.47,82.0,64.0,7.9,61.0,Viva Pinata: Trouble in Paradise
0.21,0.18,0.0,0.08,0.47,59.0,36.0,4.3,24.0,Epic Mickey 2: The Power of Two
0.44,0.02,0.0,0.0,0.47,71.0,21.0,7.5,24.0,Commando
0.23,0.18,0.0,0.06,0.47,69.0,19.0,8.5,8.0,NBA Ballers: Phenom
0.33,0.1,0.0,0.04,0.47,71.0,21.0,7.5,24.0,Dragon Age Origins: Awakening
0.35,0.1,0.0,0.02,0.47,74.0,19.0,7.4,11.0,Need for Speed Carbon
0.41,0.02,0.0,0.04,0.47,66.0,57.0,7.5,156.0,Shadowrun
0.1,0.22,0.02,0.12,0.47,64.0,25.0,7.1,18.0,Crazy Taxi: Fare Wars
0.26,0.18,0.0,0.03,0.47,71.0,21.0,7.5,24.0,MTV Music Generator
0.0,0.45,0.0,0.02,0.47,85.0,67.0,8.1,1502.0,"Warhammer 40,000: Dawn of War II"
0.43,0.01,0.0,0.04,0.47,71.0,21.0,9.0,13.0,Hamsterz Life
0.14,0.27,0.0,0.05,0.47,41.0,12.0,4.2,15.0,Emergency Heroes
0.0,0.0,0.47,0.0,0.47,71.0,21.0,7.5,24.0,Super Momotarou Dentetsu DX
0.37,0.01,0.07,0.02,0.47,48.0,26.0,6.8,13.0,FlingSmash
0.0,0.0,0.47,0.0,0.47,71.0,21.0,7.5,24.0,World Soccer Winning Eleven 8: Liveware Evolution
0.27,0.03,0.0,0.17,0.47,71.0,21.0,7.5,24.0,Cars: Race-O-Rama
0.23,0.18,0.0,0.06,0.47,79.0,40.0,8.9,32.0,Downhill Domination
0.32,0.1,0.01,0.04,0.47,82.0,76.0,8.1,82.0,Dead Space Extraction
0.33,0.12,0.0,0.01,0.47,70.0,8.0,5.6,5.0,Pirates of the Caribbean: Dead Man's Chest
0.22,0.19,0.01,0.05,0.47,79.0,56.0,8.0,226.0,Silent Hill: Shattered Memories
0.14,0.27,0.0,0.06,0.47,56.0,13.0,7.5,24.0,Active Life: Extreme Challenge
0.04,0.33,0.0,0.1,0.47,71.0,21.0,7.5,24.0,FIFA 12
0.43,0.0,0.0,0.04,0.47,55.0,12.0,7.5,24.0,Spider-Man: Friend or Foe
0.39,0.01,0.0,0.06,0.47,46.0,15.0,8.2,20.0,World Series of Poker
0.0,0.01,0.46,0.0,0.47,71.0,21.0,7.5,24.0,Inazuma Eleven Go 2: Chrono Stone
0.26,0.18,0.0,0.03,0.47,71.0,21.0,7.5,24.0,NHL 97
0.12,0.06,0.27,0.02,0.47,75.0,37.0,7.3,21.0,Final Fantasy Crystal Chronicles: Echoes of Time
0.28,0.13,0.01,0.04,0.47,54.0,56.0,7.8,44.0,Rise of Nightmares
0.3,0.12,0.0,0.04,0.47,70.0,23.0,6.3,152.0,EA Sports UFC
0.33,0.12,0.0,0.01,0.47,59.0,8.0,7.5,24.0,Kong: The 8th Wonder of the World
0.41,0.02,0.0,0.04,0.47,79.0,21.0,6.5,17.0,Spider-Man 3
0.3,0.03,0.1,0.03,0.47,85.0,76.0,8.2,223.0,Dead or Alive 4
0.23,0.18,0.0,0.06,0.47,62.0,19.0,8.7,21.0,Godzilla: Save the Earth
0.36,0.09,0.0,0.01,0.47,69.0,28.0,8.4,19.0,Dance Dance Revolution: Mario Mix
0.3,0.08,0.07,0.01,0.47,85.0,54.0,9.0,142.0,Metal Gear Solid: The Twin Snakes
0.43,0.0,0.0,0.04,0.47,71.0,41.0,6.9,44.0,Tiger Woods PGA Tour 07
0.2,0.04,0.21,0.02,0.46,81.0,14.0,7.6,22.0,Art Academy: Lessons for Everyone
0.23,0.18,0.0,0.06,0.46,76.0,22.0,9.1,7.0,Mat Hoffman's Pro BMX 2
0.23,0.18,0.0,0.06,0.46,71.0,21.0,8.9,9.0,Metal Gear Solid: The Essential Collection
0.09,0.22,0.1,0.06,0.46,74.0,34.0,7.4,118.0,One Piece: Pirate Warriors 3
0.33,0.12,0.0,0.01,0.46,53.0,15.0,7.5,24.0,Iridion 3D
0.09,0.22,0.03,0.12,0.46,69.0,11.0,7.4,9.0,2010 FIFA World Cup South Africa
0.25,0.09,0.12,0.01,0.46,53.0,13.0,7.5,24.0,Classic NES Series: Pac-Man
0.26,0.1,0.06,0.05,0.46,70.0,28.0,7.0,65.0,Two Worlds II
0.0,0.44,0.0,0.03,0.46,80.0,36.0,6.0,151.0,Football Manager 2015
0.34,0.11,0.0,0.02,0.46,71.0,21.0,7.5,24.0,Destroy All Humans!
0.42,0.01,0.0,0.04,0.46,71.0,21.0,7.5,24.0,Petz Sports
0.46,0.01,0.0,0.0,0.46,71.0,21.0,7.5,24.0,Imagine: Figure Skater (US sales)
0.36,0.02,0.04,0.04,0.46,67.0,17.0,6.8,13.0,SimCity Creator
0.33,0.12,0.0,0.01,0.46,62.0,4.0,5.5,4.0,Dragon Ball Z: Collectible Card Game
0.43,0.03,0.0,0.0,0.46,71.0,21.0,7.5,24.0,Circus Atari
0.38,0.05,0.0,0.04,0.46,69.0,34.0,7.2,28.0,Harry Potter and the Order of the Phoenix
0.0,0.29,0.0,0.17,0.46,74.0,25.0,7.3,51.0,The Sims 3: Ambitions
0.26,0.17,0.0,0.03,0.46,65.0,11.0,7.5,24.0,Razor Freestyle Scooter
0.33,0.12,0.0,0.01,0.46,76.0,6.0,7.7,6.0,Disney's Kim Possible 3: Team Possible
0.2,0.15,0.06,0.05,0.46,83.0,30.0,8.4,14.0,Rygar: The Legendary Adventure
0.25,0.12,0.0,0.09,0.46,85.0,41.0,8.8,47.0,Syphon Filter: Logan's Shadow
0.0,0.0,0.46,0.0,0.46,71.0,21.0,7.5,24.0,Super Batter Up
0.13,0.1,0.2,0.03,0.46,71.0,15.0,8.3,22.0,Kessen II
0.0,0.0,0.46,0.0,0.46,71.0,21.0,7.5,24.0,Crayon Shin-Chan: Arashi o Yobu Enji
0.33,0.12,0.0,0.01,0.46,59.0,10.0,7.5,24.0,Stuart Little 2
0.33,0.12,0.0,0.01,0.46,45.0,5.0,7.5,24.0,Tak 2: The Staff of Dreams
0.23,0.18,0.0,0.06,0.46,76.0,20.0,7.5,24.0,SingStar Amped
0.38,0.01,0.0,0.06,0.46,71.0,20.0,7.9,23.0,Brothers In Arms: Earned in Blood
0.25,0.16,0.01,0.04,0.46,71.0,21.0,7.6,172.0,The Evil Within
0.38,0.01,0.0,0.06,0.46,49.0,13.0,5.4,29.0,Dragon Ball Z: Sagas
0.33,0.12,0.0,0.01,0.46,64.0,5.0,7.5,24.0,Scooby-Doo
0.24,0.15,0.0,0.07,0.46,61.0,41.0,6.7,11.0,MX vs. ATV: Alive
0.26,0.17,0.0,0.03,0.46,71.0,21.0,7.5,24.0,Hydro Thunder
0.26,0.17,0.0,0.03,0.46,71.0,21.0,7.5,24.0,NHL FaceOff '97
0.26,0.15,0.0,0.04,0.46,71.0,21.0,7.5,24.0,Thief (2014)
0.12,0.25,0.02,0.07,0.46,71.0,21.0,7.5,24.0,The Walking Dead: Season One
0.42,0.0,0.0,0.04,0.46,59.0,32.0,4.9,60.0,NBA Live 07
0.38,0.01,0.0,0.06,0.46,82.0,30.0,7.6,30.0,Brothers In Arms: Road to Hill 30
0.26,0.15,0.0,0.05,0.46,57.0,9.0,6.8,10.0,The Legend of Spyro: Dawn of the Dragon
0.43,0.03,0.0,0.0,0.46,71.0,21.0,7.5,24.0,Gremlins
0.22,0.18,0.0,0.06,0.46,80.0,37.0,7.9,29.0,The Mark of Kri
0.17,0.23,0.0,0.05,0.46,50.0,8.0,3.7,18.0,Need for Speed: Hot Pursuit
0.22,0.18,0.0,0.06,0.46,71.0,21.0,7.5,24.0,Jampack Winter 2003 (RP-M)
0.33,0.12,0.0,0.01,0.46,71.0,21.0,7.5,24.0,Rugrats: Castle Capers
0.33,0.12,0.0,0.01,0.46,77.0,6.0,8.3,12.0,Crash Nitro Kart
0.42,0.01,0.0,0.03,0.46,65.0,14.0,7.5,24.0,Crayola: Treasure Adventures
0.12,0.27,0.0,0.07,0.46,71.0,21.0,7.0,10.0,LEGO The Hobbit
0.21,0.15,0.04,0.06,0.46,64.0,41.0,6.9,262.0,Silent Hill: Downpour
0.22,0.0,0.22,0.02,0.46,71.0,21.0,7.5,24.0,Mega Man Star Force 3: Black Ace / Red Joker
0.29,0.13,0.0,0.04,0.46,72.0,7.0,7.5,24.0,WWE SmackDown vs. Raw 2011
0.22,0.17,0.0,0.06,0.46,72.0,8.0,4.6,32.0,Jak and Daxter: The Lost Frontier
0.0,0.0,0.46,0.0,0.46,71.0,21.0,7.5,24.0,Momotarou Dentetsu 11
0.21,0.21,0.0,0.04,0.46,71.0,21.0,7.5,24.0,Disney Infinity 3.0
0.0,0.38,0.0,0.08,0.46,71.0,21.0,5.6,17.0,The Sims 3: Outdoor Living Stuff
0.25,0.17,0.0,0.03,0.46,63.0,11.0,6.5,6.0,Star Wars: Demolition
0.25,0.17,0.0,0.03,0.46,71.0,21.0,7.5,24.0,Bloody Roar II
0.22,0.17,0.0,0.06,0.46,58.0,25.0,8.8,51.0,Delta Force: Black Hawk Down
0.29,0.13,0.0,0.04,0.46,71.0,21.0,7.5,24.0,The Princess and the Frog
0.0,0.0,0.46,0.0,0.46,71.0,21.0,7.5,24.0,Space Invaders
0.14,0.11,0.17,0.04,0.46,70.0,23.0,8.7,19.0,.hack//Outbreak Part 3
0.0,0.0,0.45,0.01,0.46,71.0,21.0,7.5,24.0,Mother 1+2
0.35,0.06,0.0,0.05,0.46,67.0,33.0,6.1,8.0,MX vs. ATV Untamed
0.33,0.09,0.0,0.04,0.46,86.0,48.0,8.4,37.0,Boom Blox Bash Party
0.36,0.08,0.0,0.02,0.46,89.0,44.0,8.2,31.0,Top Spin
0.23,0.14,0.0,0.09,0.46,65.0,19.0,9.1,64.0,Brothers In Arms: D-Day
0.25,0.17,0.0,0.03,0.46,71.0,21.0,7.5,24.0,Warhawk
0.3,0.12,0.0,0.04,0.46,41.0,25.0,4.1,14.0,The Golden Compass
0.09,0.24,0.0,0.12,0.46,67.0,28.0,7.9,30.0,Tomb Raider: Legend
0.3,0.11,0.0,0.04,0.45,71.0,6.0,7.0,58.0,Just Dance 2014
0.0,0.0,0.45,0.0,0.45,71.0,21.0,7.5,24.0,Tales of Vesperia
0.33,0.12,0.0,0.01,0.45,71.0,21.0,7.5,24.0,2 Games in 1: SpongeBob SquarePants: SuperSponge & Rugrats Go Wild
0.26,0.15,0.0,0.03,0.45,71.0,21.0,7.5,24.0,Dora The Explorer: Dora Saves the Snow Princess
0.25,0.17,0.0,0.03,0.45,71.0,21.0,7.5,24.0,Missile Command
0.09,0.34,0.0,0.03,0.45,71.0,21.0,2.4,35.0,FIFA 15
0.0,0.0,0.45,0.0,0.45,71.0,21.0,7.5,24.0,Jikkyou Powerful Pro Yakyuu 3
0.0,0.0,0.45,0.0,0.45,71.0,21.0,7.5,24.0,Jikkyou Powerful Pro Yakyuu 12
0.34,0.09,0.02,0.01,0.45,63.0,23.0,8.0,45.0,Enter the Matrix
0.2,0.21,0.0,0.04,0.45,70.0,4.0,8.7,11.0,LEGO The Hobbit
0.34,0.1,0.0,0.02,0.45,86.0,16.0,7.5,24.0,NASCAR 2005: Chase for the Cup
0.0,0.0,0.45,0.0,0.45,71.0,21.0,7.5,24.0,J-League Excite Stage '95
0.24,0.17,0.0,0.05,0.45,71.0,21.0,7.5,24.0,Vin Diesel: Wheelman
0.35,0.05,0.0,0.05,0.45,71.0,21.0,2.8,47.0,NHL 15
0.23,0.06,0.16,0.01,0.45,71.0,21.0,7.5,24.0,Phantasy Star Online Episode I & II
0.21,0.14,0.01,0.09,0.45,75.0,15.0,7.5,221.0,PlayStation All-Stars Battle Royale
0.22,0.17,0.0,0.06,0.45,46.0,5.0,6.8,5.0,The Powerpuff Girls: Relish Rampage
0.29,0.01,0.12,0.03,0.45,83.0,32.0,7.5,23.0,Bleach: The Blade of Fate
0.42,0.0,0.0,0.03,0.45,71.0,21.0,7.5,24.0,American Girl: Kit Mystery Challenge!
0.43,0.0,0.0,0.03,0.45,71.0,21.0,7.5,24.0,Country Dance 2
0.32,0.11,0.0,0.02,0.45,89.0,84.0,8.9,85.0,The Chronicles of Riddick: Escape from Butcher Bay
0.38,0.01,0.0,0.06,0.45,66.0,22.0,6.9,15.0,NFL Head Coach
0.42,0.03,0.0,0.0,0.45,71.0,21.0,7.5,24.0,Ghostbusters
0.42,0.0,0.0,0.03,0.45,71.0,21.0,7.5,24.0,Nickelodeon Team Umizoomi
0.25,0.17,0.0,0.03,0.45,71.0,21.0,7.5,24.0,NCAA Gamebreaker 99
0.13,0.27,0.0,0.05,0.45,70.0,12.0,7.2,20.0,Tomb Raider: Underworld
0.22,0.17,0.0,0.06,0.45,75.0,37.0,8.4,52.0,Area 51
0.0,0.0,0.42,0.03,0.45,71.0,21.0,7.5,24.0,World Stadium 2
0.22,0.17,0.0,0.06,0.45,75.0,21.0,8.3,23.0,NHL 2005
